invoice_number,customer_id,customer_name,ttspl_id,serial_number,model,period,rent_start,rent_end,monthly_rate,amount,is_catchup
INV-0352,182,EXOTALENT CONSULTANCY SERVICES LLP,TTSPL4385,PC28HQ2R,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0352,182,EXOTALENT CONSULTANCY SERVICES LLP,TTSPL3025,JH0J3G2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,800,800,NO
INV-0352,182,EXOTALENT CONSULTANCY SERVICES LLP,TTSPL6438,8R6LRL3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0348,47,BPB Online LLP,TTSPL3619,2TK90201LV,HP Probook 640 G4,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL3630,GZTLPQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL3811,C0386S2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPLGR0162,F59MFW2,Dell Latitude 3400,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL7160,R913GZFT,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0348,47,BPB Online LLP,TTSPL3941,C0592N2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL3464,88RMZQ2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPLGR0132,4Y1ZMQ2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL3150,PF1CYQRH,Lenovo Thinkpad T490 (Touchscreen),2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL3424,998V0Z2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL5649,5XN5V93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL2848,1P8XTP2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL2894,8NNCVN2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL7173,R913GZEB,Lenovo Thinkpad L13,2026-07,2026-07-07,2026-07-31,1799,1450.81,YES
INV-0348,47,BPB Online LLP,TTSPL7173,R913GZEB,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0348,47,BPB Online LLP,TTSPL7193,R913GZ8K,Lenovo Thinkpad L13,2026-07,2026-07-07,2026-07-31,1799,1450.81,YES
INV-0348,47,BPB Online LLP,TTSPL7193,R913GZ8K,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0348,47,BPB Online LLP,TTSPL4063,4G7Z5Q2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL2946,FPN88S2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL4071,BNZ9N13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0348,47,BPB Online LLP,TTSPL7190,R913GZ7R,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0348,47,BPB Online LLP,TTSPL7153,R913GZEX,Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL4991,PG04FH2X,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL6984_B,5CG2146Y91_B,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL7005,5CG2417KFM,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL4824,427F1J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL6999,5CG3102NCF,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL4652,5XNC4M3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL6317,DR76HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL4979,PG04FH8Y,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL5014,PG04FAH9,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL5106,PG04GTGB,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL5006,PF54RFCW,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL4987,PG04FGYE,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0253,198,ASL GLOBAL ADVISORS PRIVATE LIMITED,TTSPL4989,PG04FH2C,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0310,199,BIOSKY SPACE INNOVATIONS PRIVATE LIMITED,TTSPL4645,D8CJ8C3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0310,199,BIOSKY SPACE INNOVATIONS PRIVATE LIMITED,TTSPL6253,8CPXVM3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0310,199,BIOSKY SPACE INNOVATIONS PRIVATE LIMITED,TTSPL6429,PF3B6M6K,Lenovo Legion 5,2026-08,2026-08-01,2026-08-31,7999,7999,NO
INV-0310,199,BIOSKY SPACE INNOVATIONS PRIVATE LIMITED,TTSPL3969,CND1262L3J,HP Elitebook X360 1040 G8,2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0215,200,XSKY LOUNGE HOSPITALITY PRIVATE LIMITED,TTSPL4801,4D7F1J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2222.57,2222.57,NO
INV-0215,200,XSKY LOUNGE HOSPITALITY PRIVATE LIMITED,TTSPL5785,FQ26HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL6592,9WSFQ13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL5534,B8J7JW2,Dell Latitude 5300,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL3285,C8BJPQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL2211,4L0HRT2,Dell Latitude 3400,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL3270,GNB52X2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL3066,CYP0SQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL5480,GLQYVZ2,Dell Latitude 3400,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL5310,1D2SXZ2,Dell Latitude 5300,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL6715,FWWDQ13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL1906,5CD8070NV7,HP Probook 440 G5,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL3621,2TK90300P5,HP PROBOOK 640 G4,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL3617,2TK90201YC,HP PROBOOK 640 G4,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL5253,PC16244T,Lenovo Thinkpad T480s,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0258,204,TRUE BUSINESS MINDS PRIVATE LIMITED,TTSPL3622,5CG92194JK,HP PROBOOK 640 G4,2026-08,2026-08-01,2026-08-31,900,900,NO
INV-0347,211,Maxlence Digital (OPC) Private Limited,TTSPL4614,DV4FYD3,Dell Latitude 5420 (Touch Screen),2026-07,2026-07-15,2026-07-31,2750,1508.06,YES
INV-0347,211,Maxlence Digital (OPC) Private Limited,TTSPL4614,DV4FYD3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2750,2750,NO
INV-0347,211,Maxlence Digital (OPC) Private Limited,TTSPL5642,T4NRCX04T941181,TUF Gaming A15,2026-07,2026-07-27,2026-07-31,7400,1193.55,YES
INV-0347,211,Maxlence Digital (OPC) Private Limited,TTSPL5642,T4NRCX04T941181,TUF Gaming A15,2026-08,2026-08-01,2026-08-31,7400,7400,NO
INV-0344,218,SPRINGWELL MATTRESSES PRIVATE LIMITED,TTSPL3840,PC0ZTLAK,Lenovo Thinkpad T480s,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0321,224,B2C (Pranshu Sharma),TTSPL1074,4L64QF2,Dell Latitude E5470,2026-08,2026-08-01,2026-08-31,2966,2966,NO
INV-0277,216,SINGULARITY GAMES PRIVATE LIMITED,TTSPL6819,JFXX2K2JW4,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,4999,4999,NO
INV-0277,216,SINGULARITY GAMES PRIVATE LIMITED,TTSPL7264,R913GZEH,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0277,216,SINGULARITY GAMES PRIVATE LIMITED,TTSPL6634,57ZYJG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0277,216,SINGULARITY GAMES PRIVATE LIMITED,TTSPL4475,KX64XPW0VW,Apple Macbook Air,2026-07,2026-07-24,2026-07-31,5999,1548.13,YES
INV-0277,216,SINGULARITY GAMES PRIVATE LIMITED,TTSPL4475,KX64XPW0VW,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,5999,5999,NO
INV-0338,217,SBNRI TECHNOLOGIES PRIVATE LIMITED (HR),TTSPL6764,20L94G3,Dell Latitude 7420,2026-08,2026-08-01,2026-08-31,2900,2900,NO
INV-0338,217,SBNRI TECHNOLOGIES PRIVATE LIMITED (HR),TTSPL6491,DHQS103,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0338,217,SBNRI TECHNOLOGIES PRIVATE LIMITED (HR),TTSPL6985,5CG2140LBL,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2799,2799,NO
INV-0338,217,SBNRI TECHNOLOGIES PRIVATE LIMITED (HR),TTSPL6885,5CG2144P93,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2900,2900,NO
INV-0238,226,ALLYVENTURE (INDIA) PRIVATE LIMITED,TTSPL6348,BC63C63,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1999,1999,NO
